ID_merimeeLabel,item,itemLabel,itemDescription,proprietaireLabel,occupantLabel,naissance_dedansLabel,img,coordonnées,paysLabel,type_maison,type_maisonLabel
PA07000005,http://www.wikidata.org/entity/Q2971796,château du Pradel,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mirabel%20Ch%C3%A2teau%20du%20Pradel%20Olivier%20de%20Serres.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI012,http://www.wikidata.org/entity/Q3034482,domaine de Malagar,villa à Saint-Maixant (Gironde),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Maixant%2033%20Malagar.jpg,,France,http://www.wikidata.org/entity/Q3950,villa
PA00083896,http://www.wikidata.org/entity/Q3034482,domaine de Malagar,villa à Saint-Maixant (Gironde),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Maixant%2033%20Malagar.jpg,,France,http://www.wikidata.org/entity/Q3950,villa
MI051,http://www.wikidata.org/entity/Q3124818,musée de la Maison Bonaparte,musée à Ajaccio (Corse-du-Sud),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ajaccio%20MN1JPG.jpg,,France,http://www.wikidata.org/entity/Q17431399,musée national
PA00099066,http://www.wikidata.org/entity/Q3124818,musée de la Maison Bonaparte,musée à Ajaccio (Corse-du-Sud),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ajaccio%20MN1JPG.jpg,,France,http://www.wikidata.org/entity/Q17431399,musée national
MI051,http://www.wikidata.org/entity/Q3124818,musée de la Maison Bonaparte,musée à Ajaccio (Corse-du-Sud),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ajaccio%20MN1JPG.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00099066,http://www.wikidata.org/entity/Q3124818,musée de la Maison Bonaparte,musée à Ajaccio (Corse-du-Sud),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ajaccio%20MN1JPG.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI161,http://www.wikidata.org/entity/Q3125381,Habitation-Sucrerie Clairefontaine,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sucrerie%20Clairefontaine.jpg,,France,,
MI144,http://www.wikidata.org/entity/Q3127505,Harmas de Jean-Henri Fabre,jardin en France,,,,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9rignan%20%2812%29.JPG,,France,http://www.wikidata.org/entity/Q484591,histoire naturelle
MI144,http://www.wikidata.org/entity/Q3127505,Harmas de Jean-Henri Fabre,jardin en France,,,,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9rignan%20%2812%29.JPG,,France,http://www.wikidata.org/entity/Q167346,jardin botanique
MI076,http://www.wikidata.org/entity/Q3145952,hôtel de Rohan-Guémené,"hôtel particulier de la place des Vosges, Paris, France",Louis Passy,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20Victor%20Hugo%2C%20September%202021%2005.jpg,,France,http://www.wikidata.org/entity/Q1365179,hôtel particulier
PA00086272,http://www.wikidata.org/entity/Q3145952,hôtel de Rohan-Guémené,"hôtel particulier de la place des Vosges, Paris, France",Louis Passy,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20Victor%20Hugo%2C%20September%202021%2005.jpg,,France,http://www.wikidata.org/entity/Q1365179,hôtel particulier
MI165,http://www.wikidata.org/entity/Q3149052,immeuble Franconie,immeuble à Cayenne (Guyane),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9ed%C3%A9partemental.JPG,,France,http://www.wikidata.org/entity/Q11755959,immeuble
PA00105895,http://www.wikidata.org/entity/Q3149052,immeuble Franconie,immeuble à Cayenne (Guyane),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9ed%C3%A9partemental.JPG,,France,http://www.wikidata.org/entity/Q11755959,immeuble
MI050,http://www.wikidata.org/entity/Q3206723,La Boisserie,ancienne résidence du Général de Gaulle à Colombey-les-Deux-Églises (Haute-Marne),,,,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Boisserie%2004.jpg,,France,http://www.wikidata.org/entity/Q699405,logement
PA52000023,http://www.wikidata.org/entity/Q3206723,La Boisserie,ancienne résidence du Général de Gaulle à Colombey-les-Deux-Églises (Haute-Marne),,,,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Boisserie%2004.jpg,,France,http://www.wikidata.org/entity/Q699405,logement
MI226,http://www.wikidata.org/entity/Q3225670,Le Plantier de Costebelle,maison à Hyères (Var),Paul Bourget,,,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Plantier%20de%20Costebelle%205.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00081650,http://www.wikidata.org/entity/Q3225670,Le Plantier de Costebelle,maison à Hyères (Var),Paul Bourget,,,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Plantier%20de%20Costebelle%205.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI130,http://www.wikidata.org/entity/Q3258023,logis de la Vergne,logis seigneurial à Alloue (Charente),,,,http://commons.wikimedia.org/wiki/Special:FilePath/AlloueVergne3.JPG,,France,http://www.wikidata.org/entity/Q1523545,logis seigneurial
PA16000021,http://www.wikidata.org/entity/Q3258023,logis de la Vergne,logis seigneurial à Alloue (Charente),,,,http://commons.wikimedia.org/wiki/Special:FilePath/AlloueVergne3.JPG,,France,http://www.wikidata.org/entity/Q1523545,logis seigneurial
MI133,http://www.wikidata.org/entity/Q3258029,logis du Maine-Giraud,logis seigneurial à Champagne-Vigny (Charente),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Manoir%20du%20Maine-Giraud.jpg,,France,http://www.wikidata.org/entity/Q1523545,logis seigneurial
PA00104277,http://www.wikidata.org/entity/Q3258029,logis du Maine-Giraud,logis seigneurial à Champagne-Vigny (Charente),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Manoir%20du%20Maine-Giraud.jpg,,France,http://www.wikidata.org/entity/Q1523545,logis seigneurial
MI088,http://www.wikidata.org/entity/Q3278803,maison Jean Cocteau,maison à Milly-la-Forêt (Essonne),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Jean%20Cocteau%20a%20Milly%20la%20For%C3%AAt%20P1050649.JPG,,France,http://www.wikidata.org/entity/Q3950,villa
PA00087960,http://www.wikidata.org/entity/Q3278803,maison Jean Cocteau,maison à Milly-la-Forêt (Essonne),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Jean%20Cocteau%20a%20Milly%20la%20For%C3%AAt%20P1050649.JPG,,France,http://www.wikidata.org/entity/Q3950,villa
MI141,http://www.wikidata.org/entity/Q3279145,maison d'Alexandra David-Néel,maison à Digne-les-Bains (Alpes-de-Haute-Provence),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-mus%C3%A9e%20d%27Alexandra%20David%20Nee%20%C3%A0%20Digne-les-Bains%20%28Alpes%20de%20Haute%20Provence%29.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA04000004,http://www.wikidata.org/entity/Q3279145,maison d'Alexandra David-Néel,maison à Digne-les-Bains (Alpes-de-Haute-Provence),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-mus%C3%A9e%20d%27Alexandra%20David%20Nee%20%C3%A0%20Digne-les-Bains%20%28Alpes%20de%20Haute%20Provence%29.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI122,http://www.wikidata.org/entity/Q3279371,maison de Georges Clemenceau,maison à Saint-Vincent-sur-Jard (Vendée),,Georges Clemenceau,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Clemenceau.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00110267,http://www.wikidata.org/entity/Q3279371,maison de Georges Clemenceau,maison à Saint-Vincent-sur-Jard (Vendée),,Georges Clemenceau,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Clemenceau.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI181,http://www.wikidata.org/entity/Q3279402,maison de Jean Monnet,musée en France,Jean Monnet,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bazoches-sur-Guyonne%20Maison%20Monnet.JPG,,France,http://www.wikidata.org/entity/Q489357,corps de ferme
MI181,http://www.wikidata.org/entity/Q3279402,maison de Jean Monnet,musée en France,Ivan Bratt,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bazoches-sur-Guyonne%20Maison%20Monnet.JPG,,France,http://www.wikidata.org/entity/Q489357,corps de ferme
MI181,http://www.wikidata.org/entity/Q3279402,maison de Jean Monnet,musée en France,Jean Monnet,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bazoches-sur-Guyonne%20Maison%20Monnet.JPG,,France,http://www.wikidata.org/entity/Q33506,musée
MI181,http://www.wikidata.org/entity/Q3279402,maison de Jean Monnet,musée en France,Ivan Bratt,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bazoches-sur-Guyonne%20Maison%20Monnet.JPG,,France,http://www.wikidata.org/entity/Q33506,musée
MI181,http://www.wikidata.org/entity/Q3279402,maison de Jean Monnet,musée en France,Jean Monnet,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bazoches%20Salon%20Monnet.jpg,,France,http://www.wikidata.org/entity/Q489357,corps de ferme
MI181,http://www.wikidata.org/entity/Q3279402,maison de Jean Monnet,musée en France,Ivan Bratt,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bazoches%20Salon%20Monnet.jpg,,France,http://www.wikidata.org/entity/Q489357,corps de ferme
MI181,http://www.wikidata.org/entity/Q3279402,maison de Jean Monnet,musée en France,Jean Monnet,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bazoches%20Salon%20Monnet.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI181,http://www.wikidata.org/entity/Q3279402,maison de Jean Monnet,musée en France,Ivan Bratt,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bazoches%20Salon%20Monnet.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI056,http://www.wikidata.org/entity/Q3279449,maison natale de Louis Pasteur à Dole,maison à Dole (Jura),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20naissance%20de%20Louis%20Pasteur%200002.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00101864,http://www.wikidata.org/entity/Q3279449,maison natale de Louis Pasteur à Dole,maison à Dole (Jura),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20naissance%20de%20Louis%20Pasteur%200002.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI072,http://www.wikidata.org/entity/Q3279453,maison de Léon et Jeanne Blum,musée en France,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Jouy-en-Josas%20Maison%20Blum.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI132,http://www.wikidata.org/entity/Q3279523,maison de Pierre Loti,maison à Rochefort (Charente-Maritime),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20MaisonLoti%20Rochefort.png,,France,http://www.wikidata.org/entity/Q2087181,maison-musée
PA00104869,http://www.wikidata.org/entity/Q3279523,maison de Pierre Loti,maison à Rochefort (Charente-Maritime),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20MaisonLoti%20Rochefort.png,,France,http://www.wikidata.org/entity/Q2087181,maison-musée
MI132,http://www.wikidata.org/entity/Q3279523,maison de Pierre Loti,maison à Rochefort (Charente-Maritime),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20MaisonLoti%20Rochefort.png,,France,http://www.wikidata.org/entity/Q33506,musée
PA00104869,http://www.wikidata.org/entity/Q3279523,maison de Pierre Loti,maison à Rochefort (Charente-Maritime),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20MaisonLoti%20Rochefort.png,,France,http://www.wikidata.org/entity/Q33506,musée
MI132,http://www.wikidata.org/entity/Q3279523,maison de Pierre Loti,maison à Rochefort (Charente-Maritime),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20MaisonLoti%20Rochefort.png,,France,http://www.wikidata.org/entity/Q3947,maison
PA00104869,http://www.wikidata.org/entity/Q3279523,maison de Pierre Loti,maison à Rochefort (Charente-Maritime),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20MaisonLoti%20Rochefort.png,,France,http://www.wikidata.org/entity/Q3947,maison
MI105,http://www.wikidata.org/entity/Q3279544,maison de Robert Schuman,musée en France,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20Robert%20Schuman%20%C3%A0%20Scy-Chazelles.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00115539,http://www.wikidata.org/entity/Q3279553,maison de Saint-Just,maison à Blérancourt (Aisne),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bl%C3%A9rancourt2.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
MI221,http://www.wikidata.org/entity/Q3279553,maison de Saint-Just,maison à Blérancourt (Aisne),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bl%C3%A9rancourt2.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
MI043,http://www.wikidata.org/entity/Q3279585,musée Marcel Proust,"musée à Illiers-Combray, en Eure-et-Loir, en France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sign%20-%20Maison%20de%20tante%20L%C3%A9onie%20%28Mus%C3%A9e%20Marcel%20Proust%29.jpg,,France,http://www.wikidata.org/entity/Q10624527,musée biographique
MI166,http://www.wikidata.org/entity/Q3279954,maison des sœurs de Saint-Joseph-de-Cluny,maison à Mana (Guyane),,,,,,France,http://www.wikidata.org/entity/Q3947,maison
PA00105908,http://www.wikidata.org/entity/Q3279954,maison des sœurs de Saint-Joseph-de-Cluny,maison à Mana (Guyane),,,,,,France,http://www.wikidata.org/entity/Q3947,maison
MI155,http://www.wikidata.org/entity/Q3280095,maison du docteur Dugoujon,"maison à Caluire-et-Cuire (Rhône, France)",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20du%20docteur%20Dugoujon%20%C3%A0%20Caluire%26Cuire.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00118102,http://www.wikidata.org/entity/Q3280095,maison du docteur Dugoujon,"maison à Caluire-et-Cuire (Rhône, France)",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20du%20docteur%20Dugoujon%20%C3%A0%20Caluire%26Cuire.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI116,http://www.wikidata.org/entity/Q3280161,maison forestière Wilfred Owen,"maison forestière située dans le Nord, en France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ors%20maison%20wilfred%20owen.jpg,,France,http://www.wikidata.org/entity/Q1425352,maison forestière
MI116,http://www.wikidata.org/entity/Q3280161,maison forestière Wilfred Owen,"maison forestière située dans le Nord, en France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ors%20maison%20wilfred%20owen.jpg,,France,http://www.wikidata.org/entity/Q838948,œuvre d’art
MI117,http://www.wikidata.org/entity/Q3280225,maison natale de Charles de Gaulle,"musée de Lille (France), maison des grands-parents maternels de Charles de Gaulle",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20maison-musee%20de%20gaulle.JPG,,France,http://www.wikidata.org/entity/Q19979289,maison natale
PA00107904,http://www.wikidata.org/entity/Q3280225,maison natale de Charles de Gaulle,"musée de Lille (France), maison des grands-parents maternels de Charles de Gaulle",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20maison-musee%20de%20gaulle.JPG,,France,http://www.wikidata.org/entity/Q19979289,maison natale
